WellName,Formation Class,Latitude_BH,Longitude_BH,TVD_FT,TopOfZone_FT,BottomOfZone_FT,Isopach_FT,GammaRay_API,BulkDensity_GPerCC,Resistivity_OHMSM,DensityPorosity_PCT,EffectivePorosity_PCT,TotalOrganicCarbon_WTPCT
W867,A,31.26061022,-103.323531,10622,10622.56108,10822.21327,256.250125,83.148264,2.527864,232.144576,0.106123,0.081057,2.768453
W868,A,32.09174379,-103.2861143,11249,11420.13947,11677.92743,256.292294,63.458569,2.634653,708.524653,0.043696,0.039185,1.5346
W869,B,32.31283029,-103.6581836,9654,9591.141506,9843.266341,256.324461,78.776225,2.527081,1414.455438,0.107023,0.087852,3.317072
W870,A,31.77486902,-103.4065855,12014,11814.22456,12082.90803,256.381473,86.002206,2.51565,70.73863,0.113687,0.090126,3.265823
W871,A,31.65372845,-103.4053743,11619,11500.28898,11807.51092,256.390272,86.577426,2.509348,174.370905,0.117352,0.080644,3.186565
W872,A,31.83328271,-104.1695092,8910,8661.840109,8920.888384,256.447409,86.717548,2.557818,72.877293,0.088455,0.074564,2.782014
W873,A,31.5154239,-103.2847936,11401,11503.20188,11755.20363,256.470609,80.679802,2.529121,48.751223,0.10405,0.06167,2.418628
W874,B,32.035284,-103.46842,9788,9761.548638,10042.01437,256.475035,22.009968,2.610479,969.998085,0.058222,0.060881,0.566646
W875,A,31.82369477,-104.1080713,10038,8985.095014,9219.60324,256.510292,86.173736,2.559085,81.087391,0.088336,0.069009,2.638307
W876,B,32.04945356,-103.6899761,9759,9188.058925,9416.593609,256.540821,93.898473,2.524013,157.832401,0.108607,0.087875,3.277476
W877,A,31.455053,-103.271403,11112,11084.04188,11310.89125,256.612826,90.497607,2.534228,90.334007,0.102872,0.060645,2.563569
W878,A,31.90804483,-104.1420818,9265,9075.919976,9238.054344,256.728294,84.514589,2.562888,86.155252,0.083117,0.064126,2.418349
W879,A,31.82448207,-103.5036199,11678,11627.57687,11885.29039,256.728603,85.970216,2.540996,104.671485,0.098858,0.084687,2.421972
W880,A,31.824299,-103.500587,11689,11627.57687,11885.29039,256.728603,85.970216,2.540996,104.671485,0.098858,0.084687,2.421972
W881,A,31.82439244,-103.501127,11704,11627.57687,11885.29039,256.728603,85.970216,2.540996,104.671485,0.098858,0.084687,2.421972
W882,A,31.6701578,-103.4289323,11550,11469.0994,11710.23677,256.762237,88.040189,2.51664,436.011313,0.113022,0.08026,3.337412
W883,A,31.08102184,-103.4869731,10672,10580.19829,10859.28832,256.862591,88.088875,2.524781,183.170426,0.108262,0.073161,2.787792
W884,A,31.92640673,-104.0985063,9544,9286.861876,9429.740003,256.867828,84.53516,2.559268,94.602581,0.086539,0.061735,2.365689
W885,A,31.92640481,-104.1036705,9274,9265.527211,9406.434385,256.894739,84.598157,2.559036,91.649334,0.086465,0.061863,2.367175
W886,A,31.92640786,-104.1016054,9372,9265.527211,9406.434385,256.894739,84.598157,2.559036,91.649334,0.086465,0.061863,2.367175
W887,A,31.92639282,-104.1006773,9549,9265.527211,9406.434385,256.894739,84.598157,2.559036,91.649334,0.086465,0.061863,2.367175
W888,A,31.38717867,-103.3450339,10809,10660.78571,10902.15872,256.910648,89.343186,2.533943,125.949569,0.103103,0.067426,2.44687
W889,A,31.22988392,-103.3261125,10601,10565.88293,10824.20531,256.932793,81.488363,2.543488,339.202452,0.097288,0.080981,2.70745
W890,A,31.23039652,-103.3235157,10603,10565.88293,10824.20531,256.932793,81.488363,2.543488,339.202452,0.097288,0.080981,2.70745
W891,A,32.335775,-104.152915,9293,9252.189779,9491.179425,256.947948,67.929504,2.49665,94.972059,0.071927,0.062446,2.041921
W892,A,31.809207,-103.391778,12228,12161.72768,12417.18279,256.971822,84.783097,2.540664,68.656517,0.099007,0.078777,3.072376
W893,B,31.66368291,-103.7710935,7883,7795.138908,8062.980501,256.988027,89.794242,2.495232,162.396265,0.125541,0.098574,3.875707
W894,A,31.038866,-103.38043,10358,10162.00033,10418.84001,257.088309,89.406257,2.529046,174.403684,0.105875,0.082908,3.230316
W895,A,31.06039332,-103.3804591,10477,10162.00033,10418.84001,257.088309,89.406257,2.529046,174.403684,0.105875,0.082908,3.230316
W896,A,31.92376417,-104.1276005,9277,9135.425611,9287.892445,257.142622,84.63404,2.560987,85.716705,0.084463,0.063244,2.396686
W897,A,31.290694,-103.32202,10665,10531.65572,10758.06462,257.155096,85.070464,2.52553,137.450461,0.106736,0.079592,2.712503
W898,A,31.26344197,-103.6686487,9882,9704.153207,9953.460113,257.208366,80.4638,2.572805,448.176641,0.080117,0.059583,2.255297
W899,A,31.61477853,-103.1579248,11291,11129.48993,11389.14178,257.214605,64.109059,2.577239,592.896488,0.078501,0.06557,2.360213
W900,A,31.30411179,-103.3116142,10849,10593.12711,10844.87949,257.23151,88.422135,2.528524,68.110699,0.105528,0.076184,2.682639
W901,A,31.30411179,-103.3116142,16132,10593.12711,10844.87949,257.23151,88.422135,2.528524,68.110699,0.105528,0.076184,2.682639
W902,A,31.602099,-103.361154,11570,11420.00503,11809.88749,257.271268,88.823882,2.516342,93.449895,0.113325,0.087521,3.269094
W903,A,31.602099,-103.361154,11570,11420.00503,11809.88749,257.271268,88.823882,2.516342,93.449895,0.113325,0.087521,3.269094
W904,A,31.45769067,-103.2253583,11727,11564.61749,11854.66358,257.315055,68.135092,2.547969,46.918723,0.093232,0.055603,2.50845
W905,A,31.36545882,-103.3877004,10742,10626.01699,10871.18866,257.427868,88.967254,2.531869,162.145475,0.104318,0.069967,2.516458
W906,A,31.41682977,-103.3748214,10823,10626.01699,10871.18866,257.427868,88.967254,2.531869,162.145475,0.104318,0.069967,2.516458
W907,A,31.36601448,-103.3896794,10858,10626.01699,10871.18866,257.427868,88.967254,2.531869,162.145475,0.104318,0.069967,2.516458
W908,A,31.99980146,-104.2226564,8925,8843.628525,9077.183168,257.508787,84.289872,2.556481,100.446181,0.088173,0.068768,2.694403
W909,A,31.43920737,-103.1989449,11157,11206.04425,11481.41691,257.633213,87.392805,2.573767,67.448391,0.079965,0.058228,2.612926
W910,A,31.49444833,-103.2481126,11435,11397.14375,11665.19216,257.756576,78.120387,2.519084,45.531668,0.105325,0.062491,2.277393
W911,A,31.6736858,-103.3845163,11834,11674.5737,11923.41046,257.800311,85.611912,2.500724,69.832268,0.122413,0.095466,3.414181
W912,A,31.49954728,-103.5093042,10760,10637.54515,10986.96653,257.849455,78.517317,2.554087,80.698709,0.089175,0.067687,2.377443
W913,A,31.35763731,-103.5609281,10245,10197.88621,10457.83987,257.874437,86.899046,2.565788,83.429316,0.084276,0.060191,2.682018
W914,B,32.02171492,-103.6872949,9273,9207.03627,9436.643597,257.894017,94.967467,2.522112,168.743298,0.109712,0.08784,3.306032
W915,B,32.13654898,-103.8960387,8226,8214.645612,8446.445215,257.959595,90.021658,2.475632,701.91457,0.13709,0.093542,3.832796
W916,A,31.35729146,-103.4614861,10629,10525.24679,10782.94595,258.020575,85.861336,2.517823,46.454753,0.112419,0.068875,2.6621
W917,A,32.51669546,-103.5333564,11497,11496.4092,11783.06703,258.153076,74.102283,2.571368,112.320174,0.081132,0.075423,1.878675
W918,A,31.23364413,-103.4242362,10577,10437.05021,10694.94652,258.230566,77.257791,2.54383,162.602618,0.097225,0.078639,2.730318
W919,A,31.25929616,-103.3262748,10631,10632.22428,10844.12534,258.379242,82.917591,2.528091,236.532553,0.106109,0.081152,2.784571
W920,A,31.25928082,-103.3289615,10643,10632.22428,10844.12534,258.379242,82.917591,2.528091,236.532553,0.106109,0.081152,2.784571
W921,A,31.25924994,-103.3270302,10807,10632.22428,10844.12534,258.379242,82.917591,2.528091,236.532553,0.106109,0.081152,2.784571
W922,A,31.38320969,-103.406358,10721,10644.13865,10901.03536,258.395708,88.491335,2.530112,144.480412,0.105316,0.069579,2.530226
W923,A,32.022256,-103.603873,12614,12436.17565,12644.2764,258.406756,70.974926,2.54868,48.956172,0.099326,0.071591,2.960979
W924,A,31.83939405,-104.0484178,9451,9263.187674,9513.555178,258.41505,87.596713,2.565535,111.045665,0.085377,0.063971,2.669222
W925,A,31.83936148,-104.0463503,9492,9263.187674,9513.555178,258.41505,87.596713,2.565535,111.045665,0.085377,0.063971,2.669222
W926,A,31.400123,-103.296676,10903,10689.49847,10980.2959,258.456921,92.116582,2.54195,89.415809,0.09819,0.063877,2.43378
W927,B,31.955047,-104.385926,5490,5462.626958,5563.169501,258.508846,66.367496,2.55921,1393.24411,0.089783,0.101057,1.95484
W928,A,31.69423125,-103.978272,9992,9808.501994,10048.47837,258.756793,84.669413,2.55234,182.023575,0.092598,0.072824,2.846651
W929,A,31.23008113,-103.3316791,10620,10569.47745,10831.86526,258.826533,81.629187,2.545505,340.940543,0.096233,0.080975,2.714383
W930,A,32.594647,-103.494456,11205,11039.55398,11272.21071,258.937808,64.270247,2.571064,419.721249,0.081168,0.050999,1.843637
W931,A,31.06984343,-103.3029975,9850,10225.73204,10473.04841,258.963562,79.669597,2.526724,65.274745,0.106804,0.080012,3.045925
W932,B,32.2481724,-103.535721,14385,9826.727829,10102.39405,259.066597,48.609949,2.544493,716.460958,0.09675,0.087339,2.156347
W933,A,31.90904513,-104.2882396,8258,8237.617022,8463.181117,259.22837,89.692236,2.554388,80.858185,0.09007,0.086626,2.834466
W934,A,31.21466661,-103.3716568,10464,10394.51872,10660.64906,259.287605,85.291712,2.545299,180.13836,0.096004,0.076199,2.764878
W935,A,31.21471079,-103.3688644,10501,10394.51872,10660.64906,259.287605,85.291712,2.545299,180.13836,0.096004,0.076199,2.764878
W936,A,31.93673624,-103.4056759,12429,12436.98991,12698.3089,259.319702,84.416115,2.544895,74.740802,0.096415,0.080199,2.813325
W937,A,31.75739765,-103.2297061,11715,11731.05333,12003.29556,259.337672,87.26851,2.526048,113.240937,0.107464,0.094105,2.839679
W938,A,31.3999739,-103.4319188,10704,10548.48227,10797.93019,259.3996,85.852008,2.531158,160.82367,0.104667,0.068441,2.54118
W939,B,32.10863019,-103.8935442,8303,8203.677629,8433.102177,259.401086,90.156485,2.473379,646.328389,0.138341,0.093802,3.870632
W940,B,32.128265,-104.110513,6614,6464.33982,6725.419227,259.497413,112.837552,2.443928,255.91754,0.155551,0.110131,4.873255
W941,A,31.898769,-104.077612,9420,9355.833566,9522.752973,259.536378,84.258265,2.562296,114.542438,0.085653,0.061738,2.373991
W942,B,32.10948758,-103.9612737,7741,7437.621073,7702.448232,259.580872,97.617484,2.410375,209.533359,0.175207,0.111633,4.051818
W943,A,31.69250181,-103.4600027,11536,11356.73358,11593.89346,259.605039,89.317557,2.511254,598.61225,0.116203,0.089334,3.454266
W944,A,31.60880384,-103.3739149,11509,11170.94501,11616.16454,259.625665,90.354782,2.531594,73.030823,0.104439,0.079822,3.123572
W945,A,31.38295048,-103.4092697,10921,10684.10765,10957.01434,259.625695,84.774096,2.531237,129.634936,0.104603,0.071164,2.608269
W946,B,32.00500271,-103.5234145,9761,9733.878671,9968.110528,259.639492,27.221267,2.571223,399.448899,0.081184,0.053397,0.332183
W947,B,31.97085786,-103.6553141,9240,9193.499266,9461.686734,259.653719,97.041662,2.4981,312.682599,0.124078,0.090101,3.59024
W948,B,31.97079069,-103.6568732,9275,9193.499266,9461.686734,259.653719,97.041662,2.4981,312.682599,0.124078,0.090101,3.59024
W949,B,31.97079586,-103.6533746,9306,9193.499266,9461.686734,259.653719,97.041662,2.4981,312.682599,0.124078,0.090101,3.59024
W950,A,31.35565801,-103.4513121,10742,10545.88523,10826.42711,259.686077,84.139229,2.522043,51.278262,0.109946,0.069967,2.669613
W951,A,31.62696326,-103.9550988,9850,9788.063293,10046.65702,259.745238,92.377918,2.565364,138.669717,0.084589,0.068049,2.581956
W952,A,,,9882,9739.08162,9990.943849,259.84781,80.171424,2.573924,473.047204,0.079403,0.058624,2.267408
W953,A,32.178087,-104.222431,9032,8930.862918,9185.710982,259.87059,69.271724,2.611367,293.946843,0.058894,0.051049,1.90224
W954,A,31.34159528,-103.4808755,10615,10441.28245,10719.71643,259.926717,88.604111,2.534414,159.551205,0.102653,0.069834,2.809174
W955,A,31.547502,-103.134324,11006,10865.51391,11117.72178,260.015925,80.129517,2.55068,293.390202,0.093026,0.072385,2.840174
W956,B,32.02178295,-103.6789601,9338,9236.78625,9468.030561,260.075635,95.528004,2.522168,178.225502,0.109669,0.087378,3.306306
W957,A,31.85420054,-103.5724415,11845,11710.25865,11961.88999,260.10382,82.124248,2.547779,123.146004,0.095713,0.077013,3.012821
W958,A,32.4710416,-103.6063804,12058,12039.61021,12299.52985,260.118275,77.164325,2.533295,65.61279,0.10333,0.085547,2.761593
W959,A,31.7819637,-104.1582889,8936,8711.035168,8976.781521,260.247557,86.672784,2.556787,74.269453,0.089213,0.073846,2.770567
W960,A,31.91185954,-103.5858646,11758,11683.9903,11943.40813,260.25167,83.184877,2.551029,124.977876,0.09381,0.075678,2.95394
W961,B,31.92564644,-103.7922032,8018,8007.546546,8298.012694,260.310605,99.589448,2.485651,463.975308,0.121592,0.096662,3.663591
W962,B,32.06586206,-103.6856619,9399,9299.352269,9540.000881,260.334706,92.356973,2.531247,50.234904,0.104341,0.085041,3.151295
W963,B,32.06586262,-103.6838148,9408,9299.352269,9540.000881,260.334706,92.356973,2.531247,50.234904,0.104341,0.085041,3.151295
W964,A,31.20029225,-103.3845047,10370,10403.63222,10667.48873,260.361123,79.523941,2.543087,171.147116,0.097578,0.078966,2.710334
W965,A,31.34662455,-103.4192181,10644,10694.97778,10969.63944,260.369627,83.69019,2.532211,132.997743,0.104018,0.071551,2.624336
W966,A,31.34188732,-103.4823539,10506,10411.52663,10715.35624,260.385383,89.407359,2.540464,166.95381,0.099122,0.069284,2.808293
W967,A,31.185977,-103.220806,10583,10458.18635,10711.97719,260.505596,77.515718,2.539632,138.01287,0.099278,0.079059,2.91265
W968,A,31.705948,-104.036248,9643,9494.126654,9731.088732,260.557339,90.298899,2.550059,162.710684,0.094027,0.072905,2.944748
W969,A,31.34557061,-103.4142228,10729,10716.94462,10983.80111,260.567279,84.158545,2.534035,151.401973,0.102946,0.072066,2.633872
W970,A,31.55052798,-103.1694036,11231,11049.36966,11314.34494,260.567402,73.028887,2.548969,89.760609,0.093533,0.065063,2.234653
W971,A,32.224567,-103.595748,12510,12333.69292,12596.54681,260.569236,68.847998,2.597148,484.693594,0.065965,0.05385,1.977303
W972,A,31.95150388,-103.4313542,12589,12340.94494,12606.11345,260.571385,82.203757,2.573578,72.212538,0.079757,0.064254,2.451155
W973,A,30.9966465,-103.4049127,10065,10061.17262,10317.44929,260.591284,88.698089,2.543311,176.860505,0.097146,0.076883,3.025306
W974,B,32.03643484,-103.6856449,9309,9237.276098,9468.868991,260.598459,93.871609,2.52799,150.829477,0.106267,0.086579,3.227865
W975,A,31.83300358,-104.1173411,9127,8945.051522,9193.362798,260.618587,86.146709,2.558646,81.488645,0.088601,0.069754,2.660278
W976,A,31.85432274,-103.5791723,11818,11689.72149,11945.7031,260.681032,82.537647,2.54884,120.970493,0.095098,0.076483,2.993697
W977,A,31.85430506,-103.5760629,11850,11689.72149,11945.7031,260.681032,82.537647,2.54884,120.970493,0.095098,0.076483,2.993697
W978,A,,,10828,10788.73403,11041.98341,260.715876,89.811242,2.522471,171.708855,0.109368,0.088456,3.174978
W979,A,31.21491104,-103.1662964,10861,10788.73403,11041.98341,260.715876,89.811242,2.522471,171.708855,0.109368,0.088456,3.174978
W980,A,31.25851,-103.386858,10450,10430.03831,10685.6841,260.727614,77.821379,2.54321,170.762723,0.097572,0.079132,2.727556
W981,A,31.710577,-103.308893,12018,11955.64211,12264.11928,260.774236,88.242785,2.493454,54.909003,0.1267,0.083772,3.019946
W982,A,31.474041,-103.117682,11329,11251.20843,11482.27217,260.815018,74.898948,2.572727,2.328908,0.079899,0.054516,2.724661
W983,A,31.301966,-103.036823,10300,10136.36765,10399.34801,260.86339,72.040045,2.575571,193.3478,0.08052,0.062864,2.658638
W984,A,32.297104,-104.116313,9432,9427.161206,9670.164853,260.909773,64.286587,2.624263,140.731461,0.054686,0.047641,1.495983
W985,A,32.282173,-104.120284,9507,9427.161206,9670.164853,260.909773,64.286587,2.624263,140.731461,0.054686,0.047641,1.495983
W986,A,31.7427196,-103.2448314,11926,11787.16849,12042.64865,261.034132,81.380391,2.587654,50.379503,0.077844,0.046759,2.076571
W987,B,32.0639725,-103.6831796,9290,9247.068849,9479.642585,261.082008,93.576739,2.529398,140.139023,0.105441,0.086224,3.207437
W988,A,31.650336,-103.952144,10047,9813.756013,10077.11915,261.142469,90.442976,2.565713,145.319155,0.084339,0.068247,2.592705
W989,A,31.36865514,-103.5797664,10185,10134.94599,10383.17892,261.145735,86.425944,2.570987,114.367013,0.081298,0.059202,2.644837
W990,A,32.194508,-104.256396,8756,8645.31418,8899.41374,261.17878,75.13729,2.586052,81.092812,0.07317,0.058939,2.149157
W991,A,31.11307925,-103.2542568,10415,10109.1425,10364.41755,261.218916,77.097457,2.533856,84.333491,0.102609,0.079095,3.058082
W992,A,31.09881526,-103.2526049,10420,10109.1425,10364.41755,261.218916,77.097457,2.533856,84.333491,0.102609,0.079095,3.058082
W993,A,31.70033166,-104.1198452,9113,8871.289604,9200.66974,261.261802,89.786386,2.5388,137.064713,0.102052,0.079517,3.071935
W994,A,31.3646574,-103.3832383,10754,10614.00556,10862.28848,261.332434,88.418466,2.532039,163.854446,0.104226,0.069844,2.508363
W995,A,31.36450758,-103.3809324,10836,10614.00556,10862.28848,261.332434,88.418466,2.532039,163.854446,0.104226,0.069844,2.508363
W996,A,31.41401722,-103.3698482,10846,10614.00556,10862.28848,261.332434,88.418466,2.532039,163.854446,0.104226,0.069844,2.508363
W997,B,32.05119919,-103.6706717,9089,9030.648756,9345.396631,261.415241,52.508828,2.560895,1001.211247,0.087301,0.067112,1.984653
W998,B,32.0511964,-103.6676029,9124,9030.648756,9345.396631,261.415241,52.508828,2.560895,1001.211247,0.087301,0.067112,1.984653
W999,A,31.99081805,-103.4575467,12753,12550.14932,12815.35395,261.498126,85.42731,2.524416,85.175104,0.108515,0.080009,3.019149
W1000,A,31.99004533,-103.4603665,12775,12550.14932,12815.35395,261.498126,85.42731,2.524416,85.175104,0.108515,0.080009,3.019149
W1001,A,31.98726142,-104.2874084,8800,8369.108406,8621.429686,261.507858,89.896563,2.562266,76.984543,0.086377,0.08555,2.773075
W1002,A,31.99991442,-104.2836268,8800,8369.108406,8621.429686,261.507858,89.896563,2.562266,76.984543,0.086377,0.08555,2.773075
W1003,A,32.00000137,-104.2857497,8800,8369.108406,8621.429686,261.507858,89.896563,2.562266,76.984543,0.086377,0.08555,2.773075
W1004,A,31.59649077,-103.4063044,11097,11093.53138,11524.34522,261.509833,90.910389,2.542154,70.427174,0.098275,0.07601,3.050662
W1005,A,31.698379,-104.031948,9571,9514.390116,9749.042745,261.55156,89.102501,2.55057,168.855669,0.093812,0.072893,2.913506
W1006,A,31.32998898,-103.2943497,10781,10557.95462,10810.07502,261.640316,87.483123,2.528229,68.704312,0.105479,0.076444,2.674108
W1007,A,31.62021696,-103.1260341,11214,11224.33028,11485.32954,261.711047,65.424909,2.574638,644.486004,0.079059,0.066318,2.278051
W1008,B,32.04978223,-103.6702427,8998,8985.186892,9303.478057,261.732783,55.932616,2.54907,1022.700455,0.094287,0.06119,1.744774
W1009,B,32.049795,-103.667359,9044,8985.186892,9303.478057,261.732783,55.932616,2.54907,1022.700455,0.094287,0.06119,1.744774
W1010,A,31.01023442,-103.4224826,10367,10130.57026,10388.93828,261.740148,88.266047,2.537898,184.749323,0.100462,0.079438,3.084147
W1011,A,32.20201594,-103.4034269,12360,12499.22022,12764.41172,261.746349,77.91333,2.599321,394.949961,0.064716,0.055086,2.109794
W1012,A,31.34104272,-103.4773882,10543,10418.98563,10700.25249,261.892259,89.768998,2.532037,160.806263,0.104049,0.069805,2.816528
W1013,A,31.3414687,-103.4798779,10546,10418.98563,10700.25249,261.892259,89.768998,2.532037,160.806263,0.104049,0.069805,2.816528
W1014,A,31.34125486,-103.4786146,10648,10418.98563,10700.25249,261.892259,89.768998,2.532037,160.806263,0.104049,0.069805,2.816528
W1015,B,32.04981061,-103.6614231,8988,9013.944278,9331.338577,261.903691,54.392554,2.552019,1047.111987,0.09256,0.059291,1.649173
W1016,A,31.30193146,-103.4016139,11107,10812.63897,11084.75841,261.905476,75.309272,2.526285,107.944164,0.107424,0.075115,2.837054
W1017,A,31.25931481,-103.3345515,10660,10639.57723,10865.40808,262.088707,82.624508,2.528641,238.850722,0.105882,0.081226,2.799977
W1018,A,31.25933134,-103.3317737,10663,10639.57723,10865.40808,262.088707,82.624508,2.528641,238.850722,0.105882,0.081226,2.799977
W1019,A,32.05041,-103.277961,11992,11903.43035,12146.70592,262.094878,77.509489,2.652293,261.571838,0.03387,0.02524,1.629502
W1020,A,31.62678079,-103.9840968,9924,9742.65908,10003.04055,262.108626,84.850081,2.561054,145.607387,0.087605,0.069734,2.640584
W1021,A,31.42298033,-103.4112486,10634,10610.80954,10866.36317,262.157325,86.952482,2.529703,147.196671,0.105541,0.069058,2.531546
W1022,A,32.51320425,-103.5335951,11456,11521.98268,11802.1228,262.173381,72.488189,2.572706,168.28589,0.080352,0.074157,1.894186
W1023,A,32.105391,-104.153432,9230,9057.363354,9325.331678,262.179551,71.809778,2.60142,130.390296,0.063515,0.053142,1.809286
W1024,A,,,9268,9057.363354,9325.331678,262.179551,71.809778,2.60142,130.390296,0.063515,0.053142,1.809286
W1025,A,,,9693,9609.478811,9848.872058,262.188118,71.158423,2.516175,72.345426,0.113338,0.094698,2.875931
W1026,A,31.366753,-103.565609,10284,10202.51169,10461.82692,262.201005,85.717563,2.573478,92.269394,0.079818,0.059049,2.636315
W1027,A,31.30502325,-103.4994217,10404,10372.94183,10630.34224,262.203535,88.422912,2.563999,152.687596,0.085377,0.066869,2.791027
W1028,B,32.02186217,-103.6744285,9365,9266.295782,9499.441454,262.221773,95.939299,2.52206,191.309902,0.109718,0.086928,3.307159
W1029,A,31.39900137,-103.4515981,10549,10526.04991,10792.49958,262.300205,85.255419,2.518076,70.458334,0.112282,0.068905,2.643175
W1030,A,31.44683938,-103.3119991,11132,11076.49798,11326.45189,262.311037,89.225943,2.526933,96.98912,0.107094,0.061817,2.572783
W1031,A,31.4452755,-103.3096836,11291,11076.49798,11326.45189,262.311037,89.225943,2.526933,96.98912,0.107094,0.061817,2.572783
W1032,A,31.21512193,-103.1536307,10598,10434.6771,10691.57364,262.372699,87.96172,2.525528,96.432887,0.107398,0.08667,3.108089
W1033,A,31.429762,-103.212158,11415,11187.35578,11466.9409,262.398841,87.530973,2.574009,69.562041,0.079806,0.057501,2.590369
W1034,A,32.174531,-103.376289,12615,12590.9869,12838.24972,262.46508,55.956877,2.636624,383.8913,0.041494,0.035239,1.346795
W1035,A,32.174529,-103.378098,12644,12590.9869,12838.24972,262.46508,55.956877,2.636624,383.8913,0.041494,0.035239,1.346795
W1036,A,32.49427632,-103.4897405,11668,11632.34027,11865.53721,262.472436,71.094074,2.588765,690.361368,0.070835,0.064391,2.083403
W1037,A,31.41763516,-103.3423878,10872,10633.27505,10878.45672,262.482564,88.161072,2.533599,132.878772,0.103318,0.067973,2.45379
W1038,A,31.4206973,-103.3533802,10888,10603.99865,10851.17822,262.492724,87.029203,2.532219,150.786828,0.104136,0.068975,2.476771
W1039,B,32.04982971,-103.6585095,8988,9042.242718,9358.645261,262.50131,52.853549,2.554803,1065.661441,0.09093,0.057387,1.553529
W1040,B,32.04966845,-103.6555798,9060,9042.242718,9358.645261,262.50131,52.853549,2.554803,1065.661441,0.09093,0.057387,1.553529
W1041,A,31.57860673,-103.6385112,10662,10619.81072,10873.19728,262.624236,88.525934,2.540475,124.982223,0.099105,0.076716,3.03004
W1042,A,31.27296728,-103.320955,10734,10613.86781,10838.12196,262.684489,81.986431,2.531055,272.881573,0.104312,0.081154,2.744023
W1043,A,31.27311029,-103.3181066,10717,10606.03229,10822.10176,262.706899,82.11321,2.530652,266.026141,0.104395,0.081097,2.732024
W1044,A,31.27291885,-103.3153904,10739,10606.03229,10822.10176,262.706899,82.11321,2.530652,266.026141,0.104395,0.081097,2.732024
W1045,A,31.25814266,-103.3840535,10705,10413.08608,10677.1728,262.720457,79.03975,2.542889,174.699045,0.097718,0.079288,2.715812
W1046,A,31.6869998,-104.1147801,9101,8926.172962,9267.173386,262.729562,88.837299,2.540764,138.666406,0.100296,0.077992,3.043425
W1047,B,32.19520082,-103.5289381,9729,9585.759395,9884.785643,262.738378,54.09993,2.486193,547.641233,0.130872,0.112826,2.821422
W1048,A,31.72277289,-103.9604933,9905,9892.162112,10137.50801,262.842641,85.353183,2.549592,185.439666,0.093994,0.074509,2.866
W1049,A,31.68685435,-103.9590765,9952,9892.162112,10137.50801,262.842641,85.353183,2.549592,185.439666,0.093994,0.074509,2.866
W1050,A,32.573413,-103.529676,11199,11002.33349,11359.66941,262.889627,71.333765,2.577499,30.186811,0.077524,0.065523,1.99355
W1051,A,31.85429285,-103.5837008,11817,11673.18057,11934.58463,262.987692,82.894187,2.549712,118.155349,0.094569,0.076005,2.973311
W1052,A,31.85429968,-103.5858128,11890,11673.18057,11934.58463,262.987692,82.894187,2.549712,118.155349,0.094569,0.076005,2.973311
W1053,A,30.970852,-103.531939,9742,9675.25574,9929.663267,263.010821,69.033008,2.598545,298.769495,0.064543,0.053413,1.895501
W1054,B,32.02182496,-103.664143,9006,9006.737377,9323.922066,263.019519,55.565391,2.547496,1033.123313,0.095214,0.058612,1.610966
W1055,B,32.03651895,-103.6873627,8918,8917.626874,9237.276098,263.137888,58.247241,2.546351,914.922777,0.095859,0.068433,2.093483
W1056,B,32.03686488,-103.6832002,8941,8917.626874,9237.276098,263.137888,58.247241,2.546351,914.922777,0.095859,0.068433,2.093483
W1057,A,31.12767681,-103.4226243,10806,10661.69472,10936.53513,263.155024,87.221481,2.501184,141.4576,0.122369,0.068236,2.469144
W1058,A,32.55250153,-104.0889449,9305,9238.872635,9486.393981,263.167492,70.457465,2.601591,332.680372,0.063559,0.055986,1.78206
W1059,A,32.554623,-104.088683,9352,9238.872635,9486.393981,263.167492,70.457465,2.601591,332.680372,0.063559,0.055986,1.78206
W1060,A,31.332386,-103.1128853,11256,10798.17663,11060.89905,263.240169,87.560361,2.580366,186.398851,0.077205,0.058544,2.760592
W1061,B,32.0364998,-103.6813513,9349,9265.226243,9498.867386,263.318765,94.41101,2.528175,161.689698,0.106139,0.086092,3.23201
W1062,A,31.3218759,-103.3276718,10730,10603.2827,10857.03903,263.39379,87.823087,2.528786,92.458107,0.105724,0.074772,2.659616
W1063,A,31.68261106,-104.0744201,9431,9230.082995,9465.270528,263.440163,90.901308,2.543522,153.343992,0.098846,0.077392,2.973826
W1064,A,31.02191392,-103.3991538,10381,10083.58901,10341.16613,263.554033,87.476475,2.544579,182.586914,0.096346,0.076507,2.979061
W1065,A,31.47730488,-103.5480689,10857,10633.59734,10971.36334,263.712791,77.911349,2.555785,82.411912,0.088361,0.067001,2.352269
W1066,A,31.010188,-103.430154,10273,10146.15674,10406.17535,263.791527,87.823711,2.537319,187.50743,0.100816,0.079757,3.080888
W1067,B,32.076259,-103.970451,7456,7325.144396,7608.257031,263.808943,101.178798,2.429113,168.600313,0.164252,0.10894,4.264591
W1068,A,31.22907195,-103.4059604,10455,10406.73584,10648.52126,263.809886,78.752846,2.546241,160.38884,0.095784,0.075969,2.7263
W1069,A,32.664749,-103.50739,10868,10807.32184,11082.16421,263.911058,69.380185,2.596052,470.096627,0.065146,0.053705,2.078101
W1070,A,31.518464,-103.949276,9993,9948.492524,10203.20629,263.925595,97.012953,2.595129,62.973345,0.06862,0.06272,2.832817
