WellName,OilGravityAPI,GasGravity,SolutionGasOilRatio,InitialReservoirPressure,ReservoirTemperature,Bob,Boi,Bgi,Bwi,Coi,Cgi,Cwi,Cti,Coi(Vazquez-Beggs)
A319,46.1,0.8,2098.99,9871,181,2.293868027,2.146929731,0.000466454,1.004348415,1.20E-05,3.51E-05,2.15E-06,9.41E-06,1.20E-05
A320,43,0.8,1735.476378,8984.776367,170.9235382,2.032364992,1.926808841,0.000481398,1.003403814,1.09E-05,3.89E-05,2.17E-06,8.46E-06,1.09E-05
A321,44,0.8,2885.551893,8958.87207,170.4307556,2.823826582,2.639973174,0.000481675,1.003326625,1.74E-05,3.91E-05,2.17E-06,1.02E-05,1.73E-05
A322,43,0.8,2048.857355,8950.477539,172.2388916,2.240293438,2.115607895,0.000482731,1.003882863,1.27E-05,3.92E-05,2.18E-06,8.96E-06,1.27E-05
A323,49.1,0.78,3417.048363,7336.549805,183.6349182,3.226782917,3.0706039,0.000526364,1.01158896,2.52E-05,5.60E-05,2.33E-06,2.05E-05,2.52E-05
A324,54.67461014,0.760059536,3988.915039,6256.331543,173.6040192,3.653964783,3.556415838,0.000553799,1.01112326,3.40E-05,7.22E-05,2.37E-06,2.17E-05,3.40E-05
A325,46.63375092,0.794360876,2494.956787,8711.84082,176.8221588,2.560421686,2.403568227,0.000489509,1.005907818,1.58E-05,4.15E-05,2.21E-06,9.17E-06,1.58E-05
A326,46.05796051,0.796916425,2434.243164,8650.175781,174.7416229,2.516178383,2.365260557,0.000489777,1.005404823,1.55E-05,4.17E-05,2.21E-06,9.01E-06,1.55E-05
A327,49,0.78,2462.421279,9596.069336,189.1522369,2.544102585,2.371205059,0.000478676,1.007664231,1.44E-05,3.66E-05,2.21E-06,1.28E-05,1.44E-05
A328,50.43719482,0.777737319,6296.657715,6791.893555,179.3609924,5.508483896,5.406492928,0.000539978,1.011586409,4.84E-05,6.29E-05,2.35E-06,2.90E-05,4.84E-05
A329,49.5,0.78,4138.654475,6974.812012,170.1968842,3.76186096,3.604369872,0.000527274,1.008206149,3.14E-05,5.91E-05,2.31E-06,1.85E-05,3.14E-05
A330,45.75,0.798,1316.63,10410,175,1.774913692,1.683915302,0.000459963,1.001155561,7.49E-06,3.09E-05,2.09E-06,9.22E-06,7.49E-06
A331,45,0.8,1859.456004,8888.916992,179.4271545,2.127495547,2.011208416,0.000488424,1.006306633,1.19E-05,4.03E-05,2.21E-06,1.21E-05,1.19E-05
A332,43,0.78,1561.711255,8883.151367,178.5640259,1.914064773,1.821202403,0.000485441,1.006033217,1.02E-05,4.08E-05,2.21E-06,1.08E-05,1.02E-05
A333,45.89842987,0.797636986,2041.731689,8568.157227,179.124588,2.250602945,2.125898756,0.000494455,1.007011501,1.34E-05,4.28E-05,2.23E-06,1.13E-05,1.34E-05
A334,45,0.8,5238.147649,8527.585938,178.3648376,4.635109697,4.29576883,0.000495117,1.006870573,3.22E-05,4.30E-05,2.23E-06,1.51E-05,3.22E-05
A335,50.09987259,0.77918452,5278.870605,7270.133301,175.3890381,4.669388279,4.461728038,0.000522013,1.009082697,3.81E-05,5.59E-05,2.31E-06,1.88E-05,3.81E-05
A336,48.8,0.8,3459.28902,7393.84668,186.1585083,3.291041038,3.120582987,0.00052842,1.012263421,2.53E-05,5.46E-05,2.34E-06,2.03E-05,2.53E-05
A337,47.5,0.803,3873,7606.54248,186.5593414,3.601117397,3.406065478,0.00052312,1.011855234,2.73E-05,5.22E-05,2.33E-06,1.97E-05,2.73E-05
A338,50.8,0.78,4035.732128,7252.176758,190.2541199,3.713259268,3.541551953,0.000533721,1.013986599,3.00E-05,5.76E-05,2.37E-06,2.37E-05,3.00E-05
A339,50.8,0.78,4717.246645,6529.470215,181.382309,4.23643763,4.135667369,0.000551369,1.012942734,3.83E-05,6.72E-05,2.38E-06,2.68E-05,3.83E-05
A340,44.5,0.78,1269.507625,10162.24414,178.89711,1.736922966,1.651930966,0.000463398,1.002974341,7.51E-06,3.28E-05,2.13E-06,8.98E-06,7.51E-06
A341,47.9,0.78,5403.975246,8505.131836,189.0262604,4.759962866,4.427201336,0.000500182,1.010368212,3.35E-05,4.46E-05,2.28E-06,2.75E-05,3.35E-05
A342,47,0.78,596.3638021,10165.93652,176.5499573,1.348126985,1.302709625,0.000462055,1.002243044,4.19E-06,3.27E-05,2.12E-06,7.33E-06,4.19E-06
A343,43.25,0.8,1758.666435,10210.04785,178.1567078,2.054209202,1.935397189,0.000464889,1.002620663,9.82E-06,3.20E-05,2.12E-06,9.52E-06,9.82E-06
A344,42.15454545,0.79,2895.799926,10026.71289,177.4085236,2.813585147,2.613614725,0.000466053,1.002852325,1.57E-05,3.32E-05,2.13E-06,9.03E-06,1.57E-05
A345,42.314,0.78,2313.960491,10092.55078,177.9889984,2.401813526,2.248865144,0.000463966,1.002861908,1.27E-05,3.31E-05,2.13E-06,1.05E-05,1.27E-05
A346,42.54,0.788545455,1761.055851,10218.36426,178.5609436,2.045528132,1.929083709,0.000463466,1.002746868,9.84E-06,3.24E-05,2.12E-06,1.12E-05,9.83E-06
A347,45.7,0.8,3353.684884,10172.67676,177.7625885,3.182332265,2.920730877,0.000465201,1.002595574,1.77E-05,3.22E-05,2.12E-06,1.64E-05,1.77E-05
A348,43.4,0.8,1938.097713,10446.34961,180.5800018,2.17492233,2.040282801,0.000462739,1.002817511,1.05E-05,3.10E-05,2.11E-06,9.59E-06,1.05E-05
A349,42.5,0.78,1803.679273,10136.92578,177.1378632,2.065455141,1.94809418,0.000462759,1.00249891,1.01E-05,3.29E-05,2.12E-06,1.14E-05,1.01E-05
A350,45,0.8,2558.062427,8696.473633,186.6303253,2.611404185,2.454331206,0.00049676,1.009101389,1.63E-05,4.22E-05,2.26E-06,1.60E-05,1.63E-05
A351,46,0.873,3101,9749.772461,192.7055969,3.11373106,2.859093959,0.000490411,1.008432482,1.74E-05,3.34E-05,2.21E-06,1.43E-05,1.74E-05
A352,48.4,0.78,3693.749992,9958.927734,192.7980042,3.436475918,3.150788173,0.000474762,1.007964286,2.01E-05,3.47E-05,2.20E-06,1.28E-05,2.01E-05
A353,43.34873581,0.809269667,2261.912354,9562.225586,181.3925629,2.402617873,2.249301748,0.000459683,1.005238909,1.34E-05,3.99E-05,2.18E-06,1.02E-05,1.32E-05
A354,46,0.8,3538.357094,8031.938477,176.2615204,3.320612143,3.121349716,0.000504793,1.00743582,2.36E-05,4.70E-05,2.26E-06,1.64E-05,2.36E-05
A355,54.36360931,0.761308134,5552.53125,6683.55127,178.178894,4.893911503,4.781587166,0.000541464,1.011486976,4.37E-05,6.53E-05,2.36E-06,3.23E-05,4.37E-05
A356,45.2,0.78,3385.678105,9974.126953,180.2995605,3.173340582,2.926024721,0.000467085,1.003881053,1.83E-05,3.39E-05,2.14E-06,1.57E-05,1.83E-05
A357,42,0.8,1246.531527,9998.525391,174.2158356,1.723496523,1.642600579,0.000466162,1.001936955,7.39E-06,3.29E-05,2.12E-06,7.69E-06,7.38E-06
A358,43.3,0.904,1783,10289.63867,179.2882385,2.145140397,2.011486004,0.000480721,1.002803202,9.77E-06,2.89E-05,2.12E-06,1.09E-05,9.76E-06
A359,45,0.81,1620.367934,9940.777344,180.3851166,1.978144298,1.86719237,0.000471605,1.003981823,9.44E-06,3.33E-05,2.15E-06,1.06E-05,9.44E-06
A360,45.6,0.79,1858.96303,9756.814453,184.8856812,2.126049851,2.000805222,0.000474555,1.005883788,1.10E-05,3.52E-05,2.18E-06,1.16E-05,1.10E-05
A361,49.5,0.78,9672.3815,8224.227539,179.0813446,8.443285027,7.846367562,0.00049994,1.007852746,6.04E-05,4.63E-05,2.26E-06,4.42E-05,6.04E-05
A362,47.8,0.78,3170.979303,8817.177734,185.1959839,3.038875861,2.83632923,0.000490967,1.008332372,1.96E-05,4.18E-05,2.24E-06,1.58E-05,1.96E-05
A363,49.53519821,0.781608641,4767.508301,7148.640137,172.0507507,4.25778368,4.072444888,0.000523637,1.008356959,3.51E-05,5.70E-05,2.30E-06,2.09E-05,3.51E-05
A364,45.7,0.78,2764.470875,9535.366211,190.2412415,2.739864248,2.554301779,0.000479617,1.008170757,1.61E-05,3.73E-05,2.22E-06,1.32E-05,1.61E-05
A365,46.8,0.78,2286.899459,9397.728516,187.4952087,2.411516358,2.259926217,0.000480467,1.00762374,1.37E-05,3.80E-05,2.21E-06,1.01E-05,1.37E-05
A366,48.2990799,0.786982894,2924.897705,9645.178711,192.4321136,2.880043845,2.668948546,0.000479816,1.008617074,1.68E-05,3.65E-05,2.22E-06,1.11E-05,1.68E-05
A367,46.2,0.78,3316.95807,9248.276367,184.5134735,3.133991895,2.912349927,0.000481412,1.007033432,1.95E-05,3.89E-05,2.21E-06,1.19E-05,1.94E-05
A368,45,0.8,2269.519853,8546.841797,172.720459,2.398740114,2.262125343,0.000491228,1.005048973,1.46E-05,4.23E-05,2.21E-06,1.03E-05,1.46E-05
A369,46.3,0.78,3870.853329,9309.083984,188.2881317,3.548514363,3.28164304,0.00048343,1.00810741,2.24E-05,3.85E-05,2.22E-06,1.76E-05,2.24E-05
A370,48.01787567,0.788217187,2627.336914,9526.129883,193.5128174,2.668279465,2.484160367,0.000483555,1.009275765,1.54E-05,3.71E-05,2.23E-06,1.04E-05,1.54E-05
A371,48.01787567,0.788217187,2996.561279,9273.619141,188.3833313,2.928223629,2.720876653,0.000485013,1.0082137,1.78E-05,3.85E-05,2.23E-06,1.53E-05,1.78E-05
A372,48.01787567,0.788217187,2627.336914,9425.669922,193.7449188,2.668484821,2.486364748,0.00048551,1.009604087,1.56E-05,3.78E-05,2.24E-06,1.04E-05,1.56E-05
A373,48.01787567,0.788217187,2996.584229,9075.68457,186.5509338,2.926580077,2.724478783,0.000487693,1.008118522,1.81E-05,3.97E-05,2.23E-06,1.17E-05,1.81E-05
A374,48.01787567,0.788217187,3040.515381,9216.458984,189.4445648,2.961091726,2.752109068,0.000486789,1.008711674,1.81E-05,3.89E-05,2.23E-06,1.55E-05,1.81E-05
A375,42.44181818,0.73,1797.826465,8699.865234,174.2728271,2.021559919,1.926924117,0.000480819,1.00513398,1.18E-05,4.35E-05,2.20E-06,8.88E-06,1.18E-05
A376,43.81818182,0.73,1607.485949,8601.827148,174.7283478,1.909129297,1.821762228,0.000483239,1.005525278,1.08E-05,4.44E-05,2.21E-06,8.86E-06,1.08E-05
A377,43,0.8,1714.083772,8669.890625,178.5946655,2.024740175,1.922894741,0.000492146,1.006567667,1.13E-05,4.18E-05,2.22E-06,8.96E-06,1.13E-05
A378,49.6,0.7571,5424,6745.469238,165.8206024,4.708428068,4.608350563,0.000529232,1.007427181,4.19E-05,6.31E-05,2.31E-06,2.46E-05,4.19E-05
A379,47.8,0.78,3017.790256,7089.022461,187.203186,2.929789452,2.804210578,0.000536717,1.013410278,2.34E-05,5.96E-05,2.36E-06,1.68E-05,2.34E-05
A380,45,0.8,3989.885995,8535.37207,187.9105377,3.665100371,3.421483807,0.000500998,1.009925204,2.50E-05,4.36E-05,2.27E-06,2.22E-05,2.50E-05
A381,52.45110321,0.769301474,4534.391113,6358.852051,136.7169342,4.040044243,3.903557422,0.00052059,0.999869352,3.67E-05,6.40E-05,2.27E-06,2.13E-05,3.67E-05
A382,45.4,0.78,1381.347877,10312.21777,174.6386719,1.804509165,1.711189431,0.000458713,1.001287439,7.89E-06,3.18E-05,2.10E-06,8.50E-06,7.88E-06
A383,44.8,0.78,1625.904897,10438.01465,177.2628479,1.958848671,1.848208805,0.000458387,1.001805947,9.00E-06,3.14E-05,2.10E-06,1.01E-05,9.00E-06
A384,47.30238724,0.791382253,1205.217896,10484.56055,177.557312,1.707968485,1.623043338,0.000459378,1.001775674,6.98E-06,3.09E-05,2.10E-06,8.90E-06,6.97E-06
A385,45,0.8,1538.435407,10398.59766,176.5934601,1.915772934,1.809480139,0.000461359,1.001695845,8.58E-06,3.10E-05,2.10E-06,9.98E-06,8.58E-06
A386,48.33681107,0.78678894,1248.844971,10167.35645,172.6664124,1.731099692,1.644544371,0.000460796,1.001047771,7.35E-06,3.23E-05,2.10E-06,6.93E-06,7.34E-06
A387,43.6,0.78,1648.409855,10501.27148,178.0799103,1.970282022,1.859145746,0.000457825,1.001889432,9.05E-06,3.11E-05,2.10E-06,1.02E-05,9.05E-06
A388,50.06,0.78,2407.801609,6451.600586,164.034317,2.489167333,2.388362677,0.000539797,1.007609743,2.04E-05,6.59E-05,2.32E-06,1.33E-05,2.04E-05
A389,43.15454545,0.720090909,3299.150749,8321.755859,170.7076874,2.994874956,2.849515061,0.00048574,1.004973046,2.13E-05,4.69E-05,2.22E-06,1.29E-05,2.13E-05
A390,49,0.8,4069.2696,6813.181152,181.6332245,3.755002337,3.608300492,0.000543057,1.012274348,3.19E-05,6.17E-05,2.36E-06,2.55E-05,3.19E-05
A391,39.31872559,0.828362346,1395.849609,9995.963867,173.598053,1.823698784,1.734461584,0.000469916,1.001747031,8.06E-06,3.21E-05,2.12E-06,8.93E-06,8.05E-06
A392,39.31872559,0.828362346,1418.801514,10125.52734,175.848175,1.839976511,1.748234954,0.00046912,1.002123317,8.11E-06,3.16E-05,2.12E-06,9.62E-06,8.10E-06
A393,45,0.78,2595.392263,8076.437012,177.0915222,2.60630561,2.467740512,0.000502108,1.007597953,1.76E-05,4.75E-05,2.26E-06,1.39E-05,1.76E-05
A394,47.6,0.8,4592.096235,8587.458984,182.7270966,4.152744026,3.84445061,0.000496588,1.008113881,2.83E-05,4.28E-05,2.25E-06,1.89E-05,2.83E-05
A395,45,0.8,3902.604089,6965.741699,185.1941681,3.595988456,3.464564022,0.000540868,1.013056001,3.00E-05,6.00E-05,2.36E-06,1.74E-05,3.00E-05
A396,44.53884506,0.803803146,1295.87561,10180.57715,177.8905029,1.764379191,1.675149217,0.000456611,1.00261099,7.67E-06,3.38E-05,2.12E-06,9.54E-06,7.58E-06
A397,40.24545455,0.721636364,1783.001001,9400.804688,180.4812317,2.004193137,1.90762622,0.000470258,1.005346446,1.09E-05,3.89E-05,2.18E-06,9.42E-06,1.09E-05
A398,45,0.8,3114.361805,9076.794922,178.9148712,3.002881165,2.796443031,0.000484391,1.005670693,1.86E-05,3.89E-05,2.20E-06,1.38E-05,1.86E-05
A399,46.59549332,0.794541717,2157.762695,9170.568359,179.1471558,2.329380961,2.187670968,0.000481965,1.005495379,1.32E-05,3.84E-05,2.19E-06,1.13E-05,1.32E-05
A400,43.33153534,0.809517145,2814.720703,8988.021484,178.2694855,2.788326324,2.60842653,0.000486948,1.0056909,1.70E-05,3.92E-05,2.20E-06,1.35E-05,1.70E-05
A401,46.07829285,0.796818852,4573.590332,8967.338867,177.8592682,4.110794801,3.786024678,0.000485453,1.005611312,2.69E-05,3.97E-05,2.20E-06,1.83E-05,2.69E-05
A402,45,0.8,3900.30478,9058.091797,179.6592865,3.588974351,3.32093347,0.000485211,1.00595616,2.30E-05,3.91E-05,2.20E-06,1.64E-05,2.29E-05
A403,47.71179199,0.789539874,2390.592773,9065.155273,178.5800629,2.48912311,2.331377018,0.000483059,1.005589804,1.46E-05,3.93E-05,2.20E-06,1.18E-05,1.46E-05
A404,47.71179199,0.789539874,2707.198975,9060.026367,177.8106537,2.710973935,2.530312806,0.000482598,1.005347213,1.64E-05,3.92E-05,2.19E-06,1.26E-05,1.64E-05
A405,45,0.8,3593.211791,8978.032227,176.2014465,3.354074316,3.113305515,0.000484681,1.005065511,2.14E-05,3.94E-05,2.19E-06,1.32E-05,2.14E-05
A406,45.55524445,0.799230754,3395.945557,9036.513672,177.3491974,3.211037993,2.982002625,0.000484121,1.005276602,2.02E-05,3.91E-05,2.19E-06,1.43E-05,2.02E-05
A407,45,0.8,5993.136948,9067.423828,177.9558258,5.249817558,4.783458784,0.000484012,1.005392932,3.44E-05,3.89E-05,2.20E-06,2.07E-05,3.44E-05
A408,46.156,0.796,2641.38,9831,176,2.662165491,2.470760787,0.000450103,1.002879955,1.49E-05,3.82E-05,2.14E-06,1.19E-05,1.47E-05
A409,45,0.8,2734.514829,9486.492188,184.1672363,2.734035186,2.544260798,0.000462606,1.006323672,1.61E-05,4.07E-05,2.19E-06,1.44E-05,1.58E-05
A410,44.072,0.806,1488.09,10354,178,1.88575887,1.782709001,0.000454373,1.00222999,8.46E-06,3.28E-05,2.11E-06,1.04E-05,8.38E-06
A411,46,0.8,2500.920401,9239.595703,180.3172607,2.570736176,2.403569999,0.000482301,1.005716738,1.50E-05,3.79E-05,2.19E-06,1.10E-05,1.49E-05
A412,43.79272727,0.73,1607.10639,9559.162109,185.0831146,1.91712873,1.820519449,0.00047132,1.006444022,9.92E-06,3.79E-05,2.19E-06,1.07E-05,9.91E-06
A413,45,0.792,1966.108713,9587.25293,185.6269989,2.197171039,2.066920381,0.000478166,1.006544674,1.17E-05,3.62E-05,2.19E-06,1.18E-05,1.17E-05
A414,48.5,0.78,3284.442545,8353.5625,179.1221161,3.120767405,2.923442054,0.000497003,1.007538318,2.13E-05,4.51E-05,2.25E-06,1.68E-05,2.13E-05
A415,46.8,0.78,2644.295079,8266.370117,179.8021545,2.652057039,2.500745785,0.000499494,1.007982041,1.76E-05,4.60E-05,2.26E-06,1.66E-05,1.76E-05
A416,46.14262009,0.796454608,2654.728027,8185.180176,177.1057892,2.673053672,2.519527756,0.000501455,1.007325493,1.78E-05,4.59E-05,2.25E-06,1.38E-05,1.78E-05
A417,45.90759277,0.797295213,2637.494385,8303.448242,178.8119354,2.662115437,2.507084653,0.000499928,1.007565368,1.74E-05,4.49E-05,2.25E-06,1.66E-05,1.74E-05
A418,46.14262009,0.796454608,2655.101563,8437.216797,182.5592041,2.678146672,2.518691973,0.000499341,1.008438021,1.73E-05,4.41E-05,2.26E-06,1.65E-05,1.73E-05
A419,52.6,0.78,6543.298357,7923.975098,181.1570282,5.757522993,5.387513166,0.000508572,1.00927726,4.31E-05,4.93E-05,2.28E-06,2.24E-05,4.31E-05
A420,52.40909091,0.8,4083.479117,5910.406738,172.9014435,3.787487254,3.707421204,0.000570064,1.011775107,3.66E-05,7.59E-05,2.39E-06,2.44E-05,3.67E-05
A421,52.8478241,0.76757133,4510.260254,5873.69043,166.5900269,4.050197819,4.017559259,0.000564009,1.009879956,4.04E-05,7.82E-05,2.37E-06,2.85E-05,4.04E-05
A422,52.8478241,0.76757133,4457.26123,6031.0625,171.053421,4.013160022,3.959837096,0.000561089,1.010876601,3.90E-05,7.56E-05,2.37E-06,2.76E-05,3.91E-05
A423,52.8478241,0.76757133,4457.069824,5897.697754,167.2709198,4.009321853,3.971661866,0.000563745,1.010042092,3.99E-05,7.79E-05,2.37E-06,2.81E-05,3.98E-05
A424,44.44909091,0.727,3645.133074,8855.405273,173.4574585,3.25919065,3.066087079,0.000476891,1.004507695,2.20E-05,4.24E-05,2.19E-06,1.46E-05,2.20E-05
A425,45.8,0.78,4574.515086,9108.416016,178.4133606,4.071251306,3.7546618,0.0004811,1.005437705,2.65E-05,3.93E-05,2.19E-06,1.54E-05,2.65E-05
A426,44.227,0.78,3633.043403,9026.261719,177.0742798,3.344618237,3.11399599,0.000481811,1.005215062,2.15E-05,3.97E-05,2.19E-06,1.72E-05,2.15E-05
A427,50.3,0.769,5385,10283.52539,201.9114532,4.755746906,4.272486919,0.000473665,1.010199463,2.79E-05,3.34E-05,2.23E-06,1.76E-05,2.79E-05
A428,47.8,0.78,2880.128824,9439.083008,190.231842,2.833718173,2.635339024,0.000482188,1.008418029,1.69E-05,3.77E-05,2.22E-06,1.42E-05,1.69E-05
A429,49.77,0.78,5445.347744,8471.988281,179.4637299,4.806419692,4.448387271,0.000494503,1.007345397,3.37E-05,4.42E-05,2.24E-06,1.60E-05,3.37E-05
A430,47.7,0.78,3791.850664,6987.425293,186.501709,3.498734047,3.367762975,0.000539412,1.013436832,2.92E-05,6.08E-05,2.37E-06,2.22E-05,2.92E-05
A431,50,0.811,4512,7857.977051,194.6725769,4.149575011,3.888854425,0.000522958,1.013918142,3.07E-05,5.00E-05,2.35E-06,2.26E-05,3.07E-05
A432,44.6,0.78,1703.405002,9706.124023,176.1270905,2.006902173,1.896590894,0.000469093,1.003238577,1.01E-05,3.53E-05,2.14E-06,1.09E-05,1.01E-05
A433,43.7,0.78,1986.331368,8940.00293,173.230835,2.185357143,2.066802452,0.000481016,1.004214393,1.24E-05,4.00E-05,2.18E-06,1.09E-05,1.24E-05
A434,41.78181818,0.723090909,2231.172351,6307.13623,130.5622406,2.248663143,2.18953644,0.000513131,0.998308324,1.85E-05,6.70E-05,2.26E-06,1.11E-05,1.85E-05
A435,42.5,0.78,1506.328138,10455.97656,179.8025055,1.87896391,1.779136715,0.000459474,1.002549095,8.43E-06,3.14E-05,2.11E-06,9.73E-06,8.42E-06
A436,45,0.8,3052.577507,8826.609375,190.0780487,2.968090965,2.775667264,0.000496228,1.009903479,1.90E-05,4.15E-05,2.26E-06,1.77E-05,1.89E-05
A437,45,0.8,6924.924615,8363.008789,187.4476471,6.039812484,5.61257122,0.000504515,1.010204972,4.31E-05,4.50E-05,2.28E-06,3.39E-05,4.31E-05
A438,46.948,0.78,3382.935807,9397.785156,187.4963531,3.190179924,2.956126445,0.000481251,1.007624112,1.96E-05,3.78E-05,2.21E-06,1.49E-05,1.96E-05
A439,44.54,0.787,1697.007513,9316.521484,180.236145,2.010834925,1.902973767,0.00047915,1.005492182,1.05E-05,3.77E-05,2.19E-06,9.44E-06,1.05E-05
A440,44,0.8,3383.934812,9399.359375,181.4988556,3.196145434,2.962352582,0.000480103,1.005694466,1.94E-05,3.69E-05,2.19E-06,1.46E-05,1.94E-05
A441,43.07272727,0.79,1703.043105,9274.072266,179.0796051,2.011281273,1.905466957,0.000479562,1.005225652,1.05E-05,3.78E-05,2.19E-06,9.52E-06,1.05E-05
A442,45.26,0.78,2035.788219,10439.60059,197.0548859,2.243996519,2.100234834,0.000469594,1.008187338,1.13E-05,3.23E-05,2.19E-06,8.24E-06,1.13E-05
A443,45,0.8,4845.917501,8276.779297,177.4990692,4.32119865,4.03269532,0.00050006,1.007223769,3.08E-05,4.50E-05,2.25E-06,2.32E-05,3.08E-05
A444,49.62,0.78,4453.765913,8609.186523,183.1449432,4.019444634,3.727017882,0.000494127,1.008198135,2.75E-05,4.33E-05,2.25E-06,2.07E-05,2.75E-05
A445,50,0.78,3586.465498,8500.733398,180.8378143,3.356881654,3.128031456,0.0004948,1.007708749,2.27E-05,4.40E-05,2.24E-06,1.80E-05,2.27E-05
A446,50.63169479,0.776930988,4075.016113,8371.831055,178.0956421,3.724194833,3.467142939,0.000495541,1.00716166,2.59E-05,4.50E-05,2.24E-06,1.40E-05,2.60E-05
A447,42.76,0.78,2374.973944,10400.6748,180.4114838,2.447147498,2.284091927,0.000460531,1.002862259,1.27E-05,3.17E-05,2.12E-06,1.31E-05,1.27E-05
A448,45,0.8,1663.225004,8906.314453,180.0696259,1.999152155,1.894687192,0.000488402,1.006460732,1.08E-05,4.02E-05,2.21E-06,9.80E-06,1.08E-05
A449,43.9909935,0.806407332,1779.906738,8694.726563,175.7917023,2.073270586,1.96502589,0.000490813,1.005633921,1.16E-05,4.12E-05,2.21E-06,8.77E-06,1.16E-05
A450,45.52396011,0.799320877,2121.170166,8443.574219,176.3821106,2.302088874,2.175004469,0.000495505,1.006444206,1.40E-05,4.35E-05,2.23E-06,9.57E-06,1.40E-05
A451,45.15910721,0.801015556,1779.5802,8813.146484,178.1859436,2.074982933,1.964054424,0.000489168,1.006088373,1.15E-05,4.07E-05,2.21E-06,1.01E-05,1.15E-05
A452,45,0.8,2607.006412,8561.442383,178.8443146,2.63900271,2.48128934,0.000494568,1.006922444,1.67E-05,4.27E-05,2.23E-06,1.41E-05,1.67E-05
A453,45,0.8,2013.541695,8918.227539,180.2846832,2.231134764,2.104734361,0.000488336,1.006504147,1.27E-05,4.01E-05,2.21E-06,1.29E-05,1.27E-05
A454,53.2,0.8,4644.891775,7136.513672,187.2198029,4.2562036,4.044464291,0.000536981,1.01328622,3.47E-05,5.80E-05,2.36E-06,2.67E-05,3.47E-05
A455,47.4,0.78,3920.298937,9305.413086,188.2138672,3.594763383,3.318518754,0.000483384,1.00808317,2.27E-05,3.85E-05,2.22E-06,1.78E-05,2.27E-05
A456,45,0.8,7647.057222,8070.972168,175.7442322,6.64608519,6.204813736,0.000503544,1.007171681,4.89E-05,4.66E-05,2.25E-06,2.23E-05,4.89E-05
A457,47.7,0.78,5475.470145,8328.108398,181.3433228,4.807327449,4.482638189,0.000499137,1.008324492,3.45E-05,4.56E-05,2.26E-06,2.71E-05,3.45E-05
A458,47.57272727,0.726727273,6319.767786,8468.484375,177.0561066,5.310021593,5.008715676,0.000487532,1.006606749,3.89E-05,4.58E-05,2.23E-06,2.02E-05,3.89E-05
A459,46.61818182,0.73,6853.517145,8983.485352,182.3689117,5.740416209,5.338835857,0.000480379,1.006994567,3.97E-05,4.18E-05,2.22E-06,3.17E-05,3.97E-05
A460,45,0.8,8249.00175,8435.655273,176.3697357,7.171305118,6.593474438,0.000495808,1.00646535,5.04E-05,4.35E-05,2.23E-06,2.38E-05,5.03E-05
A461,46.57,0.78,3889.397851,7123.777832,186.8856964,3.563343151,3.426885952,0.000535202,1.013201294,2.93E-05,5.90E-05,2.36E-06,2.33E-05,2.93E-05
A462,49.3,0.78,3820.712564,8186.23291,178.4137268,3.525606598,3.300220871,0.000500465,1.007740849,2.50E-05,4.66E-05,2.26E-06,1.96E-05,2.50E-05
A463,51.04609299,0.77510196,4428.459961,6344.510254,166.3233337,3.985993093,3.887891248,0.000545299,1.008597257,3.67E-05,6.84E-05,2.34E-06,2.50E-05,3.67E-05
A464,45,0.8,3775.786874,8183.913086,176.4060364,3.491535434,3.27553138,0.000501378,1.007104081,2.46E-05,4.57E-05,2.25E-06,1.79E-05,2.46E-05
A465,45,0.8,2857.482972,8115.093262,174.9226074,2.813598278,2.652846902,0.000502032,1.006812263,1.91E-05,4.62E-05,2.25E-06,1.19E-05,1.91E-05
A466,45,0.8,2744.555061,8490.493164,177.5889893,2.735322264,2.570648279,0.000495271,1.006700019,1.76E-05,4.31E-05,2.23E-06,1.38E-05,1.76E-05
A467,43.1,0.78,1481.357235,10054.05176,178.3483276,1.863830178,1.767405918,0.000464784,1.003072133,8.62E-06,3.34E-05,2.13E-06,1.00E-05,8.62E-06
A468,46.199,0.79,1133.297704,9241.476563,177.3976593,1.661069083,1.586445033,0.000479075,1.004770639,7.51E-06,3.79E-05,2.18E-06,8.97E-06,7.50E-06
A469,46,0.8,3575.171683,9080.053711,176.4897461,3.348413995,3.100522924,0.000482774,1.00488272,2.10E-05,3.86E-05,2.19E-06,1.47E-05,2.11E-05
A470,46.1,0.83,3809,8618.291992,185.7737427,3.588350286,3.326850433,0.000501597,1.009024436,2.37E-05,4.18E-05,2.26E-06,1.85E-05,2.37E-05
A471,49.34,0.78,4857.100784,8382.125,180.7119446,4.331270708,4.027825592,0.000497367,1.007970627,3.06E-05,4.50E-05,2.25E-06,2.24E-05,3.06E-05
A472,48.8,0.8,3467.9921,8103.550781,176.6117249,3.288694693,3.078019592,0.000503404,1.007370375,2.30E-05,4.64E-05,2.25E-06,1.80E-05,2.30E-05
A473,46.397,0.78,4502.398641,8541.919922,183.8262634,4.026656793,3.754948539,0.000495864,1.008569433,2.80E-05,4.39E-05,2.25E-06,2.02E-05,2.80E-05
A474,44.4,0.8,1569.483867,10133.07715,176.4210968,1.933855118,1.827672,0.000465211,1.002276351,8.95E-06,3.23E-05,2.12E-06,1.04E-05,8.95E-06
A475,48.2,0.78,2950.548447,8377.810547,180.4133148,2.877660873,2.701201164,0.000497399,1.00790022,1.92E-05,4.51E-05,2.25E-06,1.78E-05,1.92E-05
